Date,TecDAX,1&1 Drillisch,Aixtron,Aumann,Adva,Bechtle,Cancom,Carl Zeiss Meditec,CompuGroup,Dialog Semiconductor,Drägerwerk,Evotec,Freenet,GFT Technologies,Infineon,Isra,Jenoptik,LPKF,Manz,Medigene,MorphoSys,Nemetschek,Nordex,Pfeiffer Vacuum,Qiagen,QSC,RIB Software,S&T,SAP,Sartorius,Siemens Healthineers,Siltronic,SLM,SMA,Software,Stratec,Süss,Telefonica,Telekom,United Internet,Wirecard,Xing
07.06.2017,2303.199951,52.81691,6.016,0,10.282,55.623089,26.65214,46.618885,51.717102,43.145,103.536545,12.77,26.138765,18.878632,0,0,24.797443,0,0,11.8,64,68.850929,12.275,124.393089,30.815001,0,14.961895,12.936926,0,88.123726,0,71.372704,39,26.081844,42.490002,0,0,3.698886,0,48.088272,59.523094,244.024994
08.06.2017,2296.120117,52.252754,6.055,0,10.25,55.329433,26.479074,45.85738,51.186066,42.494999,102.003777,13.12,25.961744,18.57391,0,0,24.227165,0,0,12.135,63.200001,68.880539,11.88,123.520493,30.695,0,15.089314,12.94663,0,88.262558,0,71.787964,38.645,27.979969,42.535,0,0,3.710728,0,47.744186,59.882633,241.030502
09.06.2017,2308.840088,51.834496,6.017,0,10.265,55.451794,26.455036,46.613976,51.579426,43.389999,102.695992,13.54,25.93152,18.71455,0,0,24.382963,0,0,12.325,63.139999,69.374092,11.9,126.283707,30.84,0,15.094213,13.101912,0,88.718689,0,74.651512,38.75,27.413511,42.650002,0,0,3.72849,0,48.058777,59.782761,240.048706
12.06.2017,2246.840088,51.863678,5.55,0,9.834,54.595299,26.070446,45.503651,51.136894,40.465,99.679886,13.115,25.460903,18.020725,0,0,23.837175,0,0,11.51,61.98,66.590446,11.75,126.816956,30.030001,0,14.481624,12.374028,0,85.267906,0,71.156418,37.5,25.967556,41.75,0,0,3.725107,0,47.350952,57.375874,233.32341
13.06.2017,2275.560059,51.892857,5.775,0,10.127,55.329433,26.200247,45.513477,51.136894,42.395,101.014885,13.425,25.499762,18.864567,0,0,24.104681,0,0,11.65,62,67.419624,11.75,126.138283,30.344999,0,14.922689,12.713709,0,86.209938,0,71.891777,37.5,26.658237,42.060001,0,0,3.772474,0,47.596725,58.814011,234.8452
14.06.2017,2280.409912,52.388931,5.726,0,10,56.161453,26.161785,45.523308,51.402416,41.57,100.767662,13.56,25.44363,18.728615,0,0,24.25264,0,0,11.395,61.869999,67.389999,11.73,128.562164,30.51,0,14.893284,12.320649,0,86.259514,0,71.80526,38,26.022215,42.389999,0,0,3.770783,0,48.093185,59.023739,238.723282
15.06.2017,2249.02002,51.659412,5.612,0,9.799,55.64756,25.945456,44.874794,51.068058,39.98,98.859108,13.125,25.055048,18.639544,0,0,23.631407,0,0,10.9,61.080002,66.215347,11.765,127.980415,30.315001,0,14.38361,12.102285,0,86.031448,0,67.185501,38.055,25.162592,42.07,0,0,3.647289,0,47.862164,59.273418,235.728821
16.06.2017,2275.23999,51.425968,5.778,0,9.835,56.259338,26.301201,45.813164,49.661793,39.724998,98.789886,13.705,24.934155,18.71924,0,0,24.099781,0,0,11.42,63.349998,67.044518,11.75,129.434738,30.245001,0,14.795271,12.47108,0,89.184746,0,69.806824,38.139999,26.136499,42.455002,0,0,3.686198,0,48.550327,60.192234,239.410553
19.06.2017,2297.149902,53.205986,5.818,0,9.85,56.504051,26.421387,45.827904,50.163326,40.279999,98.513,13.785,24.998919,18.71924,0,0,24.151714,0,0,11.495,64.639999,67.863815,11.56,130.889053,30.885,0,14.947192,12.539017,0,89.730125,0,70.343193,38.935001,27.00606,42.605,0,0,3.707344,0,49.20409,60.312077,238.526917
20.06.2017,2289.379883,52.622372,5.811,0,9.78,56.234871,26.070446,46.545193,50.743534,39.689999,97.781219,13.63,24.856438,18.527031,0,0,23.547136,0,0,11.47,62.740002,69.137192,11.605,130.016479,31.275,0,15.025604,12.616657,0,90.017685,0,68.586998,38.740002,26.514139,42.150002,0,0,3.690427,0,48.938652,60.401962,241.815933
21.06.2017,2275.600098,53.147625,5.787,0,9.65,55.892269,26.050856,46.166897,50.153492,39.915001,97.148331,13.64,24.834848,18.508278,0,0,23.828358,0,0,11.415,63.060001,67.044518,10.945,130.743637,30.889999,0,14.917788,12.597245,0,89.35331,0,68.699471,38.985001,25.942713,40.799999,0,0,3.680277,0,48.604401,60.022449,238.576004
22.06.2017,2285.23999,52.85582,5.806,0,9.669,55.329433,25.962698,46.461674,49.937145,40.130001,95.398003,14.195,24.701004,18.33951,0,0,23.664719,0,0,11.705,64.43,67.88356,10.61,130.404297,31.459999,0,15.089314,12.86899,0,89.918533,0,69.971191,38.705002,26.320351,40.514999,0,0,3.674356,0,48.732201,60.072388,239.066925
23.06.2017,2268.169922,52.69046,5.97,0,9.479,56.088043,26.839386,46.166897,50.792709,39.700001,95.140892,14.25,24.666464,17.955093,0,0,23.408976,0,0,11.615,63.060001,66.995171,10.285,131.567749,30.879999,0,14.991299,12.883548,0,88.460876,0,68.837883,38.98,26.464449,40.575001,0,0,3.640522,0,49.135273,58.035019,239.508713
26.06.2017,2267.449951,52.836365,5.918,0,9.505,55.892269,27.010807,46.387981,50.546856,38.25,95.279335,14.26,24.713957,17.589426,0,0,23.285513,0,0,11.5,64.290001,66.926064,10.645,130.840576,30.860001,0,15.001101,13.524086,0,88.589783,0,68.258255,39.584999,25.888054,40.139999,0,0,3.644752,0,49.061543,58.62426,245.448578
27.06.2017,2245.439941,52.29166,6,0,9.433,55.304962,26.398594,46.009686,50.074821,39.014999,93.746567,14.3,24.489441,17.467539,0,0,22.307608,0,0,11.365,63.240002,65.741531,10.73,130.59819,30.459999,0,14.72176,13.300867,0,87.380028,0,66.804848,39.5,26.474386,39.84,0,0,3.631218,0,48.65847,57.395847,236.072433
28.06.2017,2220.939941,51.892857,6.029,0,9.212,55.353905,26.447571,44.884621,49.042248,38.134998,91.353447,14.255,24.40309,17.144066,0,0,22.364439,0,0,11.27,62.290001,64.142418,10.865,126.768478,29.975,0,14.496325,13.587169,0,85.882706,0,66.519348,38.650002,27.115377,39.035,0,0,3.623605,0,48.476601,56.656799,233.667038
29.06.2017,2173.219971,51.309246,5.999,0,8.715,54.888954,25.663939,44.408066,47.857254,37.095001,90.611778,13.675,24.148352,16.844032,0,0,21.607985,0,0,11.125,60.650002,62.553165,10.54,124.199181,29.305,0,14.212085,13.150438,0,83.403702,0,64.304634,37.419998,26.156376,38.029999,0,0,3.630372,0,47.08551,55.508286,226.794479
30.06.2017,2188.25,51.299522,6.155,0,9.055,55.060249,26.070448,44.6488,48.314533,37.380001,91.086449,13.99,24.11381,17.036242,0,0,22.598627,0,0,11.065,62.099998,64.359573,10.755,124.24765,29.125,0,14.496325,12.881563,0,83.770592,0,64.166214,38.5,26.136499,38.349998,0,0,3.698886,0,47.331287,55.648106,228.807175
03.07.2017,2207.330078,51.202251,6.229,0,9.051,55.304962,26.070448,44.948486,49.435612,37.435001,91.877571,14.22,24.260609,17.336275,0,0,21.971514,0,0,11.305,62.939999,65.011078,11.35,126.089806,29.275,0,14.667851,13.262877,0,84.970436,0,64.512276,37.43,26.315382,38.049999,0,0,3.759787,0,47.203484,57.325935,231.163467
04.07.2017,2207.26001,50.871536,6.233,0,8.825,54.81554,26.349615,44.01503,48.973412,37.365002,88.643898,14.135,24.165621,17.209698,0,0,21.948977,0,0,11.11,60.889999,64.162155,11.55,126.041321,29,0,14.574738,13.316651,0,85.010094,0,64.365196,36.215,26.146439,37.91,0,0,3.702269,0,46.864315,61.390686,228.758087
05.07.2017,2224.209961,50.890991,6.487,0,8.971,55.060249,26.618988,44.398239,49.760132,38.005001,90.236008,14.215,24.247656,17.556612,0,0,22.179245,0,0,11.115,61.09,64.70507,11.95,128.0289,29.440001,0,14.72176,13.639301,0,88.679024,0,64.79776,36.935001,26.509169,38.360001,0,0,3.712419,0,46.874146,59.832695,232.194351
06.07.2017,2213.649902,50.978531,6.531,0,8.91,54.61977,25.722712,43.843075,49.199593,37.965,89.296562,14.13,24.11381,17.261267,0,0,21.85001,0,0,10.895,61,64.349709,12.37,126.671516,29,0,14.300298,13.600193,0,88.669106,0,64.538223,36.445,26.807304,38.009998,0,0,3.682815,0,46.731598,60.641651,223.898178
07.07.2017,2220.040039,51.114708,6.615,0,9.004,54.81554,26.153709,43.754642,49.976482,38.23,89.702011,14.015,24.226067,17.209698,0,0,22.229219,0,0,10.695,60.860001,64.586609,11.61,128.610626,29.155001,0,14.746263,13.605081,0,88.897179,0,64.321938,36.560001,26.926558,38.314999,0,0,3.635447,0,46.942963,60.861366,227.285385
10.07.2017,2236.219971,50.774269,6.914,0,9.02,55.011307,25.517006,43.916771,49.838806,38.779999,90.414009,14.15,24.264925,15.376684,0,0,22.233139,0,0,10.72,61.040001,64.399055,11.765,130.792099,29.15,0,14.751163,13.458423,0,89.839195,0,67.479645,36.825001,27.488047,38.505001,0,0,3.611763,0,47.596725,62.279537,226.254486
11.07.2017,2236.709961,50.852085,7.197,0,8.87,54.986839,25.63945,43.430393,49.651958,38.645,89.692116,14.12,24.334009,15.189165,0,0,22.536898,0,0,10.795,60.91,63.846283,11.53,130.840576,29,0,14.437517,13.145549,0,88.827766,0,67.410431,37.07,27.428419,38.16,0,0,3.621914,0,47.341118,64.06723,225.56723
12.07.2017,2275.179932,51.464874,7.14,0,8.98,55.549679,26.031267,44.167332,49.760132,38.810001,92.055557,14.535,24.467854,14.654731,0,0,22.28801,0,0,11.02,61.41,64.043701,11.435,134.427917,29.530001,0,14.702156,13.248212,0,92.010811,0,72.739594,37.799999,28.024691,38.365002,0,0,3.72849,0,48.260315,65.16581,227.776291
13.07.2017,2288.909912,52.447289,7.229,0,8.964,56.112514,26.212481,44.162415,50.104324,38.904999,93.34111,14.385,24.778721,14.42033,0,0,22.719152,0,0,10.94,62.439999,64.784035,11.6,133.409897,29.5,0,14.305199,13.42909,0,92.219048,0,71.857162,38.25,28.134005,38.5,0,0,3.81815,0,48.845261,65.135849,237.692398
14.07.2017,2298.899902,53.312984,7.325,0,8.96,56.039101,26.197788,44.732323,50.064987,39.105,94.695892,14.15,24.688051,14.01716,0,0,23.075821,0,0,10.96,66.800003,64.537254,11.68,133.894669,29.594999,0,14.45712,13.223767,0,92.933006,0,71.891777,38.165001,29.733995,38.32,0,0,3.808,0,48.914074,65.115868,233.961609
17.07.2017,2307.570068,53.507519,7.498,0,8.9,56.112514,26.266356,44.806011,50.153492,39.32,94.547554,14.15,24.744181,13.960905,0,0,22.996452,0,0,11,66.970001,64.616226,11.745,134.573349,29.865,0,14.604142,13.424202,0,92.942917,0,73.518211,38.044998,31.607279,38.165001,0,0,3.812229,0,48.874752,65.095894,237.299667
18.07.2017,2278.699951,53.702057,7.5,0,8.75,55.598618,26.236969,44.211544,48.550545,38.115002,94.794777,13.245,24.593063,13.946841,0,0,22.824976,0,0,10.745,65.889999,63.71796,11.525,132.100998,29.559999,0,14.300298,13.370427,0,91.22744,0,73.691231,37.41,30.792376,38.299999,0,0,3.797004,0,48.565079,63.917419,239.410553
19.07.2017,2292.159912,54.5872,7.555,0,8.946,56.112514,26.775715,44.771622,48.481712,38.365002,95.813332,12.3,24.774403,13.970281,0,0,22.911203,0,0,10.84,65.910004,64.349709,11.655,131.276886,29.684999,0,14.599241,13.634414,0,91.752991,0,75.490685,38.209999,31.845783,38.685001,0,0,3.809692,0,49.528511,63.617805,241.766861
20.07.2017,2291.850098,55.034637,7.566,0,7.392,55.549679,26.339821,44.860054,48.383373,38.685001,95.279335,12.075,24.757133,13.942153,0,0,23.051325,0,0,10.665,65.730003,64.033836,11.58,133.700745,29.77,0,14.662951,13.673522,0,91.148117,0,75.681023,37.785,31.403553,37.900002,0,0,3.856213,0,49.852936,64.117157,242.061386
21.07.2017,2274.870117,54.820644,7.45,0,6.54,55.794388,26.109629,44.6488,48.614471,38.055,93.687218,12.1,24.701004,14.331258,0,0,22.768145,0,0,10.525,65.459999,63.471184,11.92,133.119034,29.655001,0,14.437517,13.590415,0,87.171791,0,75.11869,37.5,31.100449,37.610001,0,0,3.85283,0,49.68581,63.847511,240.294159
24.07.2017,2258.070068,54.451023,7.35,0,6.447,56.626408,26.339821,43.828339,48.99308,38.84,93.054337,11.85,24.601698,14.743803,0,0,22.536898,0,0,10.54,63.599998,63.925251,11.785,134.815735,29.445,0,14.38361,14.269937,0,82.79882,0,75.611801,36.830002,30.524054,36.860001,0,0,3.826609,0,49.282738,62.918709,242.355942
25.07.2017,2260.169922,54.801193,7.489,0,6.588,57.272449,26.08514,44.039593,48.855404,37.950001,92.955452,12.165,24.718275,14.818812,0,0,23.110117,0,0,10.47,63.52,63.638992,12.1,136.318542,29.495001,0,14.594341,14.597476,0,79.933083,0,74.988914,37.305,30.866909,37.025002,0,0,3.774166,0,50.069218,62.898735,241.521393
26.07.2017,2278.330078,56.017052,7.957,0,6.534,59.200783,26.178198,44.373676,49.23893,39.07,93.657555,11.8,25.020506,14.996956,0,0,22.900425,0,0,10.43,64.190002,63.984478,12.36,138.112198,29.450001,0,14.45222,14.685471,0,79.328217,0,74.997574,37.485001,31.194857,37,0,0,3.775858,0,50.76722,63.418064,240.539612
27.07.2017,2283.409912,55.443169,7.799,0,6.55,59.993649,26.447571,44.462109,49.789639,37.029999,95.200218,11.93,25.037777,14.921947,0,0,22.813217,0,0,10.335,63.849998,64.991325,11.89,136.657867,29.434999,0,14.344404,14.665916,0,81.202339,0,76.701859,37.5,31.433365,36.965,0,0,3.787699,0,51.09164,64.716393,241.963211
28.07.2017,2258.280029,55.443169,7.352,0,6.527,59.582535,26.516138,44.182072,49.317604,37.244999,96.347336,11.73,24.787355,14.626603,0,0,22.536898,0,0,10.255,62.540001,68.525185,11.55,137.239609,28.035,0,14.094468,14.494814,0,80.270233,0,75.334961,37.615002,31.184919,36.84,0,0,3.700577,0,50.78688,64.566582,242.945007
31.07.2017,2258.919922,55.073547,7.514,0,6.43,59.562958,27.231201,44.511238,49.524117,36.904999,89.8899,12.2,24.63624,14.734427,0,0,22.740709,0,0,10.31,61.73,64.833389,11.54,138.887848,28.125,0,14.800171,14.436151,0,79.278625,0,79.59137,37.700001,30.469397,36.965,0,0,3.693811,0,50.619751,64.606529,243.484985
01.08.2017,2269.399902,55.783604,7.465,0,6.44,60.44392,27.304667,44.653713,49.799469,36.849998,88.564789,11.79,24.947105,14.973516,0,0,24.848396,0,0,10.28,61.93,64.69519,11.425,138.015244,27.92,0,14.986398,14.485037,0,79.179466,0,80.69873,38.014999,33.888008,36.82,0,0,3.752174,0,50.993328,64.167099,244.417694
02.08.2017,2269.22998,56.269947,7.3,0,6.34,59.846825,26.932444,44.766712,49.415943,38.044998,86.122231,12.02,24.899612,15.090715,0,0,24.500546,0,0,10.72,61.939999,64.172028,11.64,137.191132,27.629999,0,14.623745,14.294379,0,80.329735,0,79.496208,37.834999,33.092983,35.474998,0,0,3.771628,0,50.934345,64.996025,242.895905
03.08.2017,2259.040039,56.659023,7.3,0,6.366,59.288879,26.805101,44.182072,50.222332,37.360001,85.469566,12,25.05073,15.240731,0,0,24.068426,0,0,10.12,61.16,64.408936,12.44,134.718781,27.264999,0,14.359105,14.137943,0,80.686714,0,77.809219,37.360001,32.993607,35.735001,0,0,3.807154,0,50.334656,64.526634,241.472305
04.08.2017,2282.830078,57.23291,7.221,0,6.714,59.895767,26.814898,44.280327,49.120922,37.540001,87.101234,12.125,25.452269,15.301677,0,0,23.991997,0,0,10.17,60,65.583595,12.51,134.815735,27.389999,0,14.702156,15.350326,0,82.005531,0,78.726242,37.639999,33.480556,35.895,0,0,3.950102,0,50.432964,65.864899,246.479462
07.08.2017,2285.439941,56.581207,7.361,0,6.58,58.505798,26.540627,44.177155,46.8591,37.810001,87.37812,13.32,25.542936,15.756414,0,0,24.867016,0,0,10.12,59.049999,64.566872,12.18,136.900253,27.205,0,14.432617,16.23028,0,83.116135,0,77.861122,38,34.245773,35.810001,0,0,3.954331,0,50.088879,66.064644,255.266541
08.08.2017,2284.409912,55.978142,7.386,0,6.608,58.270874,27.108759,43.592518,48.270279,37.724998,89.702011,13.06,25.629288,15.770477,0,0,24.769028,0,0,10.065,59.43,64.122673,12.6,136.463959,26.98,0,14.393412,16.552931,0,84.137482,0,70.983398,37.889999,34.260677,35.985001,0,0,3.956869,0,50.885189,66.234428,260.715454
09.08.2017,2258.209961,55.112453,7.238,0,6.567,57.46822,26.878569,41.082005,47.921169,38.115002,85.5289,13.02,24.847801,15.348557,0,0,23.957701,0,0,9.851,58.549999,63.964741,12.54,135.93071,26.855,0,13.942546,16.259611,0,82.511253,0,69.893341,36.799999,33.589874,35.400002,0,0,3.910348,0,50.314991,67.412903,250.602997
10.08.2017,2233.340088,53.96468,7.049,0,6.61,57.252876,26.736534,40.949356,47.444218,37.68,85.439903,14.145,24.433313,15.264174,0,0,22.850452,0,0,8.868,56.970001,62.987495,12.26,136.415482,26.67,0,13.888637,16.186285,0,81.093262,0,70.429718,31.709999,33.306648,35.130001,0,0,3.902735,0,48.756783,66.963486,249.866653
11.08.2017,2218.469971,53.205986,6.8,0,6.455,56.391487,26.765921,41.20974,47.203289,37.244999,84.411461,14.15,24.239019,15.587646,0,0,22.764225,0,0,8.893,56.43,62.365616,12.075,136.803314,26.799999,0,13.981751,16.225391,0,80.885025,0,68.959,30,33.90292,35.110001,0,0,3.840142,0,47.975216,67.163223,246.086746
14.08.2017,2256.870117,54.470478,7.07,0,6.693,57.057102,28.044218,41.563473,47.488476,38.025002,86.715569,14.54,24.610334,16.05176,0,0,22.840652,0,0,9.281,57.299999,63.796925,12.21,140.148254,26.965,0,14.501227,16.719145,0,82.828568,0,71.216972,30.5,34.106644,35.369999,0,0,3.863826,0,48.835426,68.201881,251.928421
15.08.2017,2256.560059,53.740967,7.174,0,6.639,57.252876,28.729897,41.53891,47.424553,37.825001,86.033234,14.41,24.463535,16.229902,0,0,22.995474,0,0,9.338,57.080002,64.122673,12.435,139.61499,26.855,0,14.667851,16.552931,0,82.213783,0,71.415955,31.379999,35.44825,35.389999,0,0,3.850292,0,49.115612,68.481522,248.884857
16.08.2017,2267.399902,53.235168,7.294,0,6.573,57.575893,29.356802,41.317825,47.89167,39.014999,86.863899,14.99,24.334009,16.131454,0,0,22.996452,0,0,9.259,56.880001,64.408936,12.445,135.106598,26.99,0,14.677652,16.601816,0,82.808739,0,72.064796,31.355,35.627129,35.900002,0,0,3.855367,0,49.253242,68.511482,250.161194
17.08.2017,2270.219971,53.215714,7.201,0,6.525,57.673775,29.204975,41.759991,47.931007,38.389999,87.566017,15.42,24.226067,15.667341,0,0,23.281593,0,0,9.114,57.200001,64.675453,12.2,136.124619,26.969999,0,14.829575,16.474712,0,83.869751,0,72.540611,31.110001,34.459435,35.91,0,0,3.855367,0,49.331894,68.871017,248.541229
18.08.2017,2258.629883,53.536701,7.047,0,6.43,57.556316,29.111917,41.666641,49.317604,37.945,87.862679,15.47,24.174257,15.193852,0,0,23.124815,0,0,9.087,56.73,64.102928,11.68,134.621841,26.68,0,14.716858,16.513823,0,84.544044,0,71.113159,30.4,34.499187,35.674999,0,0,3.802079,0,48.997643,68.821091,246.332169
21.08.2017,2245.52002,53.235168,7.065,0,6.31,57.370335,28.964987,41.524166,48.973412,37.200001,85.944237,15.38,24.118128,15.240731,0,0,22.79656,0,0,9.073,56.139999,63.727821,11.77,132.925125,26.59,0,14.618844,16.56271,0,83.691261,0,71.80526,30.41,34.047012,36.375,0,0,3.759787,0,48.64864,68.231842,249.13031
22.08.2017,2274.709961,54.489933,7.447,0,6.33,57.517162,29.283339,41.966335,49.327435,37.98,88.950447,15.555,24.277878,15.254797,0,0,22.901405,0,0,9.37,57.759998,63.915375,11.805,133.458359,26.995001,0,14.824675,16.479601,0,84.980339,0,72.7742,30.219999,34.563782,36.685001,0,0,3.816458,0,49.125443,68.95092,251.388428
23.08.2017,2267.699951,54.052223,7.599,0,5.84,57.115833,28.906216,41.966335,49.037334,37.544998,90.077782,15.72,24.152668,14.907883,0,0,22.915123,0,0,9.233,58.360001,63.836407,11.56,134.767258,26.834999,0,15.780314,16.425825,0,83.592102,0,72.800148,30.709999,34.43956,37.029999,0,0,3.797004,0,48.65847,69.010834,251.928421
24.08.2017,2259.379883,54.042496,7.765,0,5.858,56.548103,28.347878,41.946682,48.639053,37.220001,88.574677,15.86,24.204479,14.814124,0,0,22.574131,0,0,9.113,58.349998,62.938141,11.375,134.476395,26.65,0,15.770513,16.41605,0,83.135956,0,72.358932,31.33,34.285522,36.994999,0,0,3.777549,0,48.393028,69.11071,249.768478
25.08.2017,2266.429932,53.770142,7.926,0,6,56.880913,28.342979,41.401344,48.186691,37.869999,88.742783,16.235001,24.139715,14.879755,0,0,22.541794,0,0,9.285,58.110001,63.500797,11.655,133.555313,26.575001,0,15.981245,16.406271,0,82.848404,0,73.22406,30.67,34.161301,36.990002,0,0,3.745407,0,48.633896,69.689957,253.155685
28.08.2017,2255.560059,53.974411,7.788,0,6.032,56.508945,28.313593,41.180264,48.14735,37.540001,87.744011,16.59,24.087906,14.551595,0,0,22.471245,0,0,9.5,57.990002,62.967754,11.285,132.246429,26.434999,0,15.912635,16.411161,0,81.202339,0,71.978279,30.49,34.57869,36.705002,0,0,3.743716,0,48.402866,69.43029,252.321136
29.08.2017,2229.179932,53.799328,7.764,0,4.37,55.990158,27.965857,41.116394,47.749073,36.605,86.468346,16.504999,23.86339,14.56097,0,0,22.201784,0,0,9.193,57.130001,62.217548,11.115,131.228409,26.275,0,15.741108,16.200949,0,80.766029,0,70.049057,30.620001,34.881794,35.705002,0,0,3.736949,0,47.960472,68.331711,250.995712
30.08.2017,2259.550049,55.511253,7.814,0,4.781,56.734081,28.36257,41.204826,48.014595,36.619999,88.357124,16.545,23.992916,14.936011,0,0,23.59515,0,0,9.62,57.57,62.711105,11.31,134.040085,26.57,0,15.6823,16.425825,0,83.225212,0,67.323914,30.825001,35.363777,36.305,0,0,3.811383,0,48.810852,69.410324,251.830246
31.08.2017,2292.620117,56.308857,8.123,0,4.803,56.724297,28.215639,41.170437,48.181774,38.185001,88.841675,16.135,24.230385,14.851627,0,0,24.194828,0,0,11.46,59.68,63.145435,11.67,133.312943,26.955,0,15.839123,16.616484,0,82.739326,0,70.948784,32,36.958801,36.91,0,0,3.845217,0,49.007469,71.517601,253.302933
01.09.2017,2310.98999,56.347763,8.174,0,4.803,58.075108,28.847443,41.666641,48.181774,39.705002,91.007332,16.549999,23.962694,14.954764,0,0,24.514263,0,0,12.845,60.93,63.402084,11.575,134.670303,27.26,0,15.662697,16.865805,0,81.975784,0,70.853622,32.349998,38.976181,37.165001,0,0,3.758095,0,49.558002,71.817215,254.382904
04.09.2017,2296.95,56.114319,8.231,0,5.094,57.057102,28.676022,41.858246,47.975258,39.485001,88.456001,16.629999,23.945423,15.076652,0,0,24.446651,0,0,13.9,60.150002,62.819683,11.25,134.088562,27.120001,0,15.584286,16.479601,0,81.460159,0,70.178833,31.535,38.598545,36.865002,0,0,3.776704,0,48.776443,71.128105,253.155685
05.09.2017,2308.120117,55.997597,8.585,0,5.34,57.252876,28.720102,41.877903,48.068684,39.93,88.15934,16.975,23.958378,15.043836,0,0,24.848396,0,0,13.425,61.66,62.355743,10.905,133.022064,26.91,0,16.074356,16.440493,0,82.124527,0,72.878014,32.154999,38.24078,37,0,0,3.797849,0,48.71254,71.477654,252.861115
06.09.2017,2314.02002,55.209721,8.674,0,5.41,57.575893,28.847443,41.804203,47.901505,39.845001,87.190231,17.200001,23.923836,15.114157,0,0,25.086504,0,0,13.57,63.5,62.770332,10.505,132.779694,26.74,0,16.015549,16.513823,0,82.303024,0,72.618477,33.549999,38.017181,38.785,0,0,3.791083,0,49.263077,71.198013,254.039276
07.09.2017,2336.72998,56.153229,9.662,0,5.437,58.172989,29.062941,42.025288,48.275196,40.994999,88.48568,17.764999,24.070635,15.076652,0,0,24.999298,0,0,13.475,65.849998,63.648861,10.075,132.682724,26.77,0,16.113564,16.455158,0,83.284706,0,73.535515,33.299999,36.774952,39.099998,0,0,3.778395,0,49.154938,71.657417,257.181061
08.09.2017,2331.139893,56.474216,9.7,0,5.172,58.172989,28.798466,41.927029,48.186691,40.610001,86.646347,18.280001,24.040411,14.912571,0,0,25.073767,0,0,12.77,65.699997,63.698215,9.643,130.986023,26.67,0,16.020449,16.543154,0,81.529572,0,73.059685,32.099998,36.12402,38.935001,0,0,3.782624,0,49.381046,71.89711,255.855606
11.09.2017,2365.199951,57.680347,10.83,0,5.34,58.760296,29.332314,42.103897,48.088352,41.049999,86.033234,18.77,24.390137,14.931324,0,0,25.518623,0,0,12.815,66.32,64.162155,9.509,129.871048,26.860001,0,16.240982,17.843533,0,81.559319,0,75.79348,32.860001,35.388622,39.540001,0,0,3.844371,0,50.373981,72.236671,258.506439
12.09.2017,2362.689941,57.874886,9.901,0,5.45,59.445496,29.875959,41.981071,48.191608,40.75,86.08268,18.895,24.424677,14.931324,0,0,24.591673,0,0,12.405,66.669998,64.339836,9.828,126.623055,27.014999,0,16.059656,17.691982,0,81.598984,0,74.019966,32.595001,33.992359,39.720001,0,0,3.847754,0,50.954006,72.406448,258.211914
13.09.2017,2358.949951,56.48394,10.2,0,5.415,60.982288,30.120844,41.710861,48.28503,40.110001,87.041901,18.625,24.321056,14.809436,0,0,24.893471,0,0,11.855,65.449997,64.863007,9.62,127.059357,26.985001,0,15.971442,17.814199,0,82.303024,0,72.67038,32.720001,34.225895,40.029999,0,0,3.822379,0,51.229271,72.606194,258.555542
14.09.2017,2368.73999,57.038372,10.45,0,5.403,61.050808,30.091457,41.779644,48.614471,39.400002,86.824348,18.59,24.226067,14.7063,0,0,24.834679,0,0,12.7,66.379997,64.951851,9.899,125.653503,27.184999,0,16.069456,17.70665,0,83.383865,0,76.641296,32.299999,33.649502,40.314999,0,0,3.797849,0,51.524204,72.70607,260.715454
15.09.2017,2368.159912,57.067551,10.53,0,5.461,60.992077,29.871061,41.676472,48.294865,39.02,87.447342,18.790001,24.24334,14.659419,0,0,24.952263,0,0,12.705,66.68,65.84024,9.541,128.756058,26.75,0,16.348799,17.511105,0,82.650078,0,80.352684,32.720001,32.114105,40.224998,0,0,3.866364,0,51.121132,72.576233,261.157288
18.09.2017,2386.120117,57.330177,10.81,0,5.723,61.285732,30.199207,41.529079,47.645817,39.459999,88.139557,18.719999,24.489441,14.739115,0,0,25.299135,0,0,12.975,68.550003,67.222191,9.592,128.901489,26.865,0,16.584032,18.361729,0,82.600502,0,80.949615,32.470001,32.004791,40.310001,0,0,3.93826,0,51.37674,73.145493,259.880951
19.09.2017,2398.899902,57.70953,10.9,0,5.65,61.814312,30.370625,41.701035,47.591732,39.814999,87.922012,18.719999,24.56716,14.898508,0,0,26.113403,0,0,12.85,68.610001,67.547943,9.722,128.853012,26.955,0,16.544827,18.219957,0,83.185547,0,82.584702,32.715,32.143921,40.494999,0,0,3.933185,0,51.101471,74.254066,262.384521
20.09.2017,2391.100098,57.50526,10.855,0,5.6,61.099747,30.287365,41.258873,46.82468,39.130001,87.081451,18.645,24.381502,15.029773,0,0,26.171215,0,0,12.62,68.599998,67.103752,9.714,128.949966,26.74,0,16.373301,17.819088,0,82.253433,0,81.858002,35.450001,32.397335,40.695,0,0,3.934877,0,51.445557,74.71347,263.219055
21.09.2017,2388.159912,57.194004,11.28,0,5.53,61.422768,30.497967,40.738098,46.75584,37.889999,87.358345,18.795,24.18721,15.132908,0,0,26.221188,0,0,12.75,69.639999,66.758255,9.657,128.465195,26.91,0,16.544827,17.985304,0,81.311417,0,83.925644,34.189999,33.251987,40.325001,0,0,3.879897,0,51.032654,74.953163,262.9245
