Date,Open,High,Low,Close,Adj Close,Volume
2012-06-11,751.289978,758.830017,739.070007,739.510010,739.510010,0
2012-06-12,737.580017,743.900024,731.289978,737.239990,737.239990,65086400
2012-06-13,738.650024,742.940002,730.880005,733.969971,733.969971,60219600
2012-06-14,732.489990,733.219971,720.289978,722.859985,722.859985,84835600
2012-06-15,724.390015,728.320007,723.070007,726.840027,726.840027,121381800
2012-06-18,731.580017,737.729980,728.200012,731.159973,731.159973,48879300
2012-06-19,733.789978,740.030029,732.630005,740.030029,740.030029,47256400
2012-06-20,740.489990,748.260010,737.580017,748.090027,748.090027,65740500
2012-06-21,745.330017,752.940002,742.320007,747.859985,747.859985,56132500
2012-06-22,741.280029,742.700012,736.630005,741.090027,741.090027,38299100
2012-06-25,739.130005,739.400024,725.520020,725.520020,725.520020,39992100
2012-06-26,724.270020,725.599976,718.210022,718.909973,718.909973,45722800
2012-06-27,720.739990,729.400024,719.280029,729.400024,729.400024,44194600
2012-06-28,730.140015,732.460022,721.890015,725.750000,725.750000,43094400
2012-06-29,729.780029,744.219971,729.780029,743.739990,743.739990,57277800
2012-07-02,744.640015,757.039978,742.640015,756.780029,756.780029,66133800
2012-07-03,758.900024,769.570007,758.900024,768.330017,768.330017,74180600
2012-07-04,768.559998,773.479980,766.989990,772.919983,772.919983,0
2012-07-05,774.469971,774.489990,764.309998,770.890015,770.890015,47973000
2012-07-06,766.690002,768.729980,755.969971,756.630005,756.630005,50009900
2012-07-09,756.049988,758.250000,751.080017,752.900024,752.900024,41650000
2012-07-10,753.760010,765.799988,753.349976,760.159973,760.159973,53017000
2012-07-11,756.770020,758.909973,750.679993,752.359985,752.359985,51841100
2012-07-12,749.239990,749.460022,736.820007,739.469971,739.469971,75899300
2012-07-13,741.130005,751.630005,740.820007,751.289978,751.289978,45047200
2012-07-16,751.650024,756.169983,750.020020,755.250000,755.250000,0
2012-07-17,754.609985,758.510010,753.599976,755.460022,755.460022,46235400
2012-07-18,757.690002,764.840027,756.690002,764.840027,764.840027,51134000
2012-07-19,765.830017,775.890015,765.619995,775.409973,775.409973,69139400
2012-07-20,773.239990,775.270020,767.020020,768.549988,768.549988,66344400
2012-07-23,763.010010,763.010010,741.440002,745.260010,745.260010,68962900
2012-07-24,746.070007,750.750000,742.960022,748.630005,748.630005,95372500
2012-07-25,746.690002,760.229980,744.830017,756.200012,756.200012,69183800
2012-07-26,754.789978,772.570007,754.400024,772.570007,772.570007,70550500
2012-07-27,774.450012,777.929993,768.270020,777.929993,777.929993,56762200
2012-07-30,780.780029,782.070007,777.500000,780.169983,780.169983,45497100
2012-07-31,779.989990,784.650024,776.840027,777.690002,777.690002,0
2012-08-01,776.859985,785.109985,775.429993,783.239990,783.239990,59128000
2012-08-02,782.049988,784.799988,772.219971,773.450012,773.450012,72618300
2012-08-03,773.500000,788.250000,772.549988,785.669983,785.669983,52316300
2012-08-06,785.359985,796.679993,784.260010,795.830017,795.830017,66616800
2012-08-07,794.580017,796.830017,789.619995,796.369995,796.369995,66240300
2012-08-08,795.150024,795.179993,782.659973,786.969971,786.969971,58672100
2012-08-09,788.659973,788.830017,779.140015,786.369995,786.369995,58509500
2012-08-10,784.690002,785.020020,780.820007,782.500000,782.500000,46771600
2012-08-13,782.200012,782.590027,772.640015,774.460022,774.460022,46822000
2012-08-14,776.580017,782.219971,775.929993,778.260010,778.260010,50892500
2012-08-15,776.929993,779.770020,774.700012,779.309998,779.309998,42153300
2012-08-16,778.530029,787.909973,777.840027,785.929993,785.929993,47627900
2012-08-17,787.309998,796.950012,787.309998,796.109985,796.109985,54012000
2012-08-20,796.239990,798.119995,790.320007,792.150024,792.150024,37558000
2012-08-21,793.500000,797.609985,792.190002,796.349976,796.349976,46099700
2012-08-22,792.789978,792.869995,787.440002,787.809998,787.809998,40512300
2012-08-23,790.580017,792.119995,783.479980,785.000000,785.000000,42147400
2012-08-24,783.130005,787.169983,780.250000,786.109985,786.109985,41201800
2012-08-27,786.119995,793.309998,785.849976,792.340027,792.340027,27534200
2012-08-28,790.530029,791.940002,787.289978,791.190002,791.190002,35840100
2012-08-29,791.570007,795.419983,788.940002,795.419983,795.419983,34887600
2012-08-30,793.169983,795.630005,788.960022,791.320007,791.320007,36180000
2012-08-31,792.369995,799.400024,790.659973,797.830017,797.830017,49512300
2012-09-03,794.780029,799.539978,794.130005,798.840027,798.840027,40739200
2012-09-04,798.400024,798.409973,791.619995,792.539978,792.539978,38311800
2012-09-05,791.820007,799.369995,790.979980,795.320007,795.320007,45056600
2012-09-06,795.359985,804.169983,794.530029,804.010010,804.010010,53188800
2012-09-07,803.440002,811.809998,803.039978,810.130005,810.130005,52695600
2012-09-10,809.330017,812.049988,802.869995,803.549988,803.549988,48852600
2012-09-11,802.669983,807.900024,798.489990,806.900024,806.900024,50160500
2012-09-12,807.609985,811.859985,806.640015,811.239990,811.239990,60232700
2012-09-13,810.940002,811.130005,804.530029,806.380005,806.380005,52522600
2012-09-14,810.640015,818.539978,810.640015,814.099976,814.099976,56886600
2012-09-17,814.080017,816.239990,811.270020,814.609985,814.609985,0
2012-09-18,812.809998,812.809998,806.619995,811.390015,811.390015,46969100
2012-09-19,813.390015,814.380005,809.859985,812.590027,812.590027,55888100
2012-09-20,808.969971,815.539978,807.440002,815.280029,815.280029,50900800
2012-09-21,816.080017,822.530029,816.080017,819.130005,819.130005,85126100
2012-09-24,818.049988,820.419983,813.169983,816.119995,816.119995,67108900
2012-09-25,816.929993,818.229980,814.549988,816.039978,816.039978,60332900
2012-09-26,811.659973,811.659973,801.070007,802.750000,802.750000,81557600
2012-09-27,803.679993,810.280029,803.250000,809.840027,809.840027,65883800
2012-09-28,812.619995,815.940002,806.500000,809.479980,809.479980,71868600
2012-10-01,809.760010,819.969971,809.429993,818.489990,818.489990,70180200
2012-10-02,816.739990,822.739990,816.229980,820.109985,820.109985,71002700
2012-10-04,821.229980,823.679993,817.070007,821.289978,821.289978,63647600
2012-10-05,823.010010,830.909973,822.969971,829.719971,829.719971,63300000
2012-10-08,827.679993,827.729980,822.609985,824.760010,824.760010,47419400
2012-10-09,825.440002,825.669983,816.880005,820.150024,820.150024,45941300
2012-10-10,819.440002,819.440002,809.059998,809.400024,809.400024,52146400
2012-10-11,808.469971,813.010010,803.640015,810.450012,810.450012,69530600
2012-10-12,810.059998,818.789978,803.719971,814.250000,814.250000,89158100
2012-10-15,814.260010,815.830017,809.880005,815.830017,815.830017,76460400
2012-10-16,818.729980,827.510010,818.729980,827.400024,827.400024,74072900
2012-10-17,827.090027,829.359985,825.840027,827.250000,827.250000,74749700
2012-10-18,827.239990,829.330017,824.799988,826.820007,826.820007,56077900
2012-10-19,825.270020,825.320007,810.659973,811.090027,811.090027,84525200
2012-10-22,809.750000,809.890015,804.979980,806.380005,806.380005,54127000
2012-10-23,807.140015,807.419983,792.450012,793.320007,793.320007,80281400
2012-10-24,794.669983,800.960022,788.479980,800.369995,800.369995,75407600
2012-10-25,800.320007,803.539978,797.169983,801.059998,801.059998,66594200
2012-10-26,799.169983,801.510010,795.429993,801.150024,801.150024,50353700
2012-10-29,800.900024,800.900024,795.090027,799.530029,799.530029,0
2012-10-30,799.510010,804.109985,798.549988,803.090027,803.090027,37950700
2012-10-31,804.010010,809.799988,802.299988,802.299988,802.299988,56631400
2012-11-01,803.179993,807.770020,798.580017,806.770020,806.770020,48218600
2012-11-02,806.039978,808.080017,803.530029,807.760010,807.760010,58442000
2012-11-05,806.479980,807.489990,803.900024,806.000000,806.000000,54403400
2012-11-06,805.469971,814.330017,805.210022,813.109985,813.109985,60833400
2012-11-07,816.530029,825.049988,812.900024,814.109985,814.109985,82770700
2012-11-08,815.380005,819.150024,804.989990,806.679993,806.679993,68900800
2012-11-09,806.960022,808.770020,798.609985,803.090027,803.090027,62832000
2012-11-12,803.960022,808.460022,803.590027,806.890015,806.890015,56306200
2012-11-13,806.030029,807.010010,800.489990,805.330017,805.330017,57688600
2012-11-14,805.169983,805.799988,801.309998,802.549988,802.549988,47909800
2012-11-15,799.380005,800.409973,794.669983,794.710022,794.710022,50882400
2012-11-16,794.549988,796.909973,789.130005,790.989990,790.989990,51338200
2012-11-19,794.010010,804.979980,794.010010,804.479980,804.479980,48660100
2012-11-20,803.700012,810.330017,802.989990,809.609985,809.609985,60663700
2012-11-21,808.000000,811.489990,806.929993,810.349976,810.349976,44738800
2012-11-22,812.159973,824.309998,811.869995,824.250000,824.250000,0
2012-11-23,825.489990,827.859985,823.440002,826.369995,826.369995,43949500
2012-11-26,826.479980,830.510010,822.880005,830.000000,830.000000,42098300
2012-11-27,832.200012,836.969971,832.200012,836.820007,836.820007,50831000
2012-11-28,834.940002,835.190002,828.719971,834.109985,834.109985,45298300
2012-11-29,835.710022,844.299988,834.570007,844.090027,844.090027,54541700
2012-11-30,843.919983,845.989990,840.570007,840.789978,840.789978,64526700
2012-12-03,840.520020,846.909973,840.049988,842.640015,842.640015,51930300
2012-12-04,841.140015,841.140015,831.419983,833.210022,833.210022,91113800
2012-12-05,834.049988,835.080017,831.679993,834.369995,834.369995,58430500
2012-12-06,835.450012,841.500000,835.450012,840.260010,840.260010,62302400
2012-12-07,841.000000,841.260010,832.539978,835.789978,835.789978,61544400
2012-12-10,834.099976,834.130005,829.309998,831.710022,831.710022,59697700
2012-12-11,832.270020,833.400024,830.320007,832.760010,832.760010,66067300
2012-12-12,834.429993,836.179993,832.710022,835.780029,835.780029,68289900
2012-12-13,836.320007,836.969971,832.179993,833.280029,833.280029,58180000
2012-12-14,835.349976,836.280029,829.280029,830.039978,830.039978,45771000
2012-12-17,830.359985,833.179993,825.820007,826.940002,826.940002,64535700
2012-12-18,828.369995,834.039978,828.369995,833.780029,833.780029,66581500
2012-12-19,835.489990,840.820007,835.390015,839.289978,839.289978,72390900
2012-12-20,838.299988,841.280029,835.719971,839.440002,839.440002,54267200
2012-12-21,837.729980,837.729980,829.390015,835.989990,835.989990,99808500
2012-12-27,834.130005,835.429993,829.469971,830.190002,830.190002,47174700
2012-12-28,830.309998,832.419983,826.530029,828.109985,828.109985,36968200
2013-01-02,831.159973,842.750000,831.159973,842.750000,842.750000,70447100
2013-01-03,842.929993,855.260010,842.859985,854.020020,854.020020,73503500
2013-01-04,854.809998,855.369995,849.780029,855.239990,855.239990,66532300
2013-01-07,855.859985,859.820007,851.989990,859.609985,859.609985,74693700
2013-01-08,860.289978,871.789978,859.679993,864.520020,864.520020,96888600
2013-01-09,865.469971,875.270020,865.469971,875.270020,875.270020,70103900
2013-01-10,876.039978,881.780029,873.690002,875.299988,875.299988,101345000
2013-01-11,876.659973,879.919983,871.099976,873.659973,873.659973,64029400
2013-01-14,874.960022,878.289978,867.469971,868.640015,868.640015,82674500
2013-01-15,868.229980,869.119995,857.450012,859.039978,859.039978,75617800
2013-01-16,857.659973,863.719971,856.919983,862.849976,862.849976,63138800
2013-01-17,863.669983,871.659973,861.840027,871.659973,871.659973,68613000
2013-01-18,872.960022,875.390015,870.960022,871.559998,871.559998,63684300
2013-01-21,874.979980,875.489990,870.500000,874.150024,874.150024,44327900
2013-01-22,874.150024,874.789978,864.989990,871.260010,871.260010,69222100
2013-01-23,872.630005,887.869995,872.059998,887.640015,887.640015,104072300
2013-01-24,887.630005,891.859985,883.340027,888.450012,888.450012,87926000
2013-01-25,888.849976,893.309998,885.549988,889.130005,889.130005,81002800
2013-01-28,890.489990,892.260010,887.830017,888.859985,888.859985,80267000
2013-01-29,889.119995,890.450012,873.429993,875.159973,875.159973,178181200
2013-01-30,875.210022,882.700012,874.799988,880.200012,880.200012,113541700
2013-01-31,878.770020,880.130005,864.840027,866.400024,866.400024,149379000
2013-02-01,867.919983,881.090027,867.619995,880.320007,880.320007,112244700
2013-02-04,882.390015,885.630005,872.979980,873.010010,873.010010,84838400
2013-02-05,872.119995,876.869995,867.780029,875.309998,875.309998,95115200
2013-02-06,877.599976,888.380005,877.239990,880.150024,880.150024,101007500
2013-02-07,880.969971,882.390015,876.219971,877.400024,877.400024,65479000
2013-02-08,878.659973,886.239990,878.659973,885.309998,885.309998,81086100
2013-02-11,886.109985,886.630005,880.200012,881.020020,881.020020,59189000
2013-02-12,882.109985,890.960022,880.299988,890.960022,890.960022,75547100
2013-02-13,891.989990,904.549988,891.929993,901.609985,901.609985,104988200
2013-02-14,901.609985,902.729980,891.309998,897.039978,897.039978,84136800
2013-02-15,897.330017,902.039978,892.530029,899.549988,899.549988,84259300
2013-02-18,900.530029,903.440002,894.359985,897.739990,897.739990,72591900
2013-02-19,898.840027,905.770020,896.169983,905.760010,905.760010,88245600
2013-02-20,907.479980,912.140015,906.070007,908.650024,908.650024,96281300
2013-02-21,907.349976,907.849976,894.390015,896.789978,896.789978,96285500
2013-02-22,897.909973,909.489990,897.130005,906.710022,906.710022,82028300
2013-02-25,908.099976,918.340027,908.099976,912.909973,912.909973,97284000
2013-02-26,905.330017,906.190002,896.039978,903.409973,903.409973,96588600
2013-02-27,905.669983,909.390015,902.400024,908.150024,908.150024,78785700
2013-02-28,910.789978,919.609985,910.179993,918.190002,918.190002,126430300
2013-03-01,918.500000,922.590027,906.900024,915.960022,915.960022,112792500
2013-03-04,914.150024,914.570007,908.039978,909.200012,909.200012,70500500
2013-03-05,911.659973,922.140015,911.659973,920.130005,920.130005,100026500
2013-03-06,921.880005,930.500000,920.119995,920.309998,920.309998,113089300
2013-03-07,922.059998,924.590027,920.000000,922.150024,922.150024,87006600
2013-03-08,923.809998,925.909973,914.349976,919.080017,919.080017,90758600
2013-03-11,920.469971,921.690002,917.200012,921.270020,921.270020,85374000
2013-03-12,920.960022,928.250000,920.479980,926.760010,926.760010,89115500
2013-03-13,926.979980,927.580017,919.039978,923.039978,923.039978,87754900
2013-03-14,925.619995,929.330017,923.520020,927.390015,927.390015,89503300
2013-03-15,928.309998,931.510010,924.789978,924.820007,924.820007,125545000
2013-03-18,919.150024,926.679993,913.340027,924.630005,924.630005,93679600
2013-03-19,924.590027,925.599976,915.669983,917.250000,917.250000,94229600
2013-03-20,919.030029,926.169983,917.010010,921.229980,921.229980,91178200
2013-03-21,922.460022,923.979980,912.369995,915.309998,915.309998,101770700
2013-03-22,913.780029,916.869995,909.140015,914.429993,914.429993,81441800
2013-03-25,918.109985,927.299988,917.200012,920.400024,920.400024,109505400
2013-03-26,921.570007,928.700012,921.570007,928.539978,928.539978,85425400
2013-03-27,929.299988,931.349976,913.859985,918.330017,918.330017,96870000
2013-03-28,917.950012,933.770020,917.590027,932.030029,932.030029,101621900
2013-04-02,932.940002,943.070007,932.940002,940.919983,940.919983,103140000
2013-04-03,942.710022,949.070007,938.859985,941.969971,941.969971,97523500
2013-04-04,943.119995,943.530029,921.479980,922.820007,922.820007,100558800
2013-04-05,925.419983,926.039978,901.099976,903.489990,903.489990,103463200
2013-04-08,905.409973,916.700012,905.409973,912.640015,912.640015,79255900
2013-04-09,915.700012,918.030029,906.150024,910.369995,910.369995,75187000
2013-04-10,911.770020,924.469971,911.270020,924.049988,924.049988,93825400
2013-04-11,925.380005,939.049988,924.650024,938.299988,938.299988,94907100
2013-04-12,937.460022,937.460022,925.750000,929.309998,929.309998,87356800
2013-04-15,929.530029,931.250000,921.270020,923.929993,923.929993,101248700
2013-04-16,919.729980,920.330017,911.090027,911.719971,911.719971,105973700
2013-04-17,913.479980,916.530029,898.359985,898.390015,898.390015,132960700
2013-04-18,900.250000,905.760010,893.719971,896.630005,896.630005,145199900
2013-04-19,896.950012,909.809998,896.479980,906.690002,906.690002,106411800
2013-04-22,910.369995,918.380005,907.299988,910.859985,910.859985,89875100
2013-04-23,910.869995,920.059998,905.190002,919.849976,919.849976,124975300
2013-04-24,919.919983,922.880005,917.320007,921.039978,921.039978,114010900
2013-04-25,922.140015,926.429993,914.789978,923.849976,923.849976,116212700
2013-04-26,923.010010,926.530029,916.239990,920.820007,920.820007,93672500
2013-04-29,923.890015,927.789978,921.719971,924.729980,924.729980,101165400
2013-04-30,927.479980,931.960022,918.859985,923.190002,923.190002,150790700
2013-05-02,923.789978,926.780029,917.109985,921.609985,921.609985,114945300
2013-05-03,921.150024,931.729980,919.179993,929.679993,929.679993,117731800
2013-05-06,931.109985,936.309998,930.609985,932.650024,932.650024,80528600
2013-05-07,933.840027,939.200012,933.640015,935.919983,935.919983,124140500
2013-05-08,936.950012,945.619995,936.549988,945.250000,945.250000,137047300
2013-05-09,944.520020,946.489990,942.359985,946.489990,946.489990,69173400
2013-05-10,948.000000,952.489990,944.770020,948.359985,948.359985,143246900
2013-05-13,948.940002,953.000000,945.619995,951.320007,951.320007,125552100
2013-05-14,952.700012,962.729980,949.659973,962.729980,962.729980,127820000
2013-05-15,964.359985,967.299988,962.729980,966.690002,966.690002,129306800
2013-05-16,966.710022,973.609985,966.710022,970.400024,970.400024,139410700
2013-05-17,971.549988,971.549988,964.219971,967.460022,967.460022,141095400
2013-05-20,968.119995,972.330017,968.090027,971.280029,971.280029,71258500
2013-05-21,971.799988,973.679993,959.619995,968.869995,968.869995,146075300
2013-05-22,968.890015,978.429993,968.270020,975.799988,975.799988,130178800
2013-05-23,968.700012,968.700012,950.270020,960.989990,960.989990,133182800
2013-05-24,961.409973,966.479980,953.369995,957.979980,957.979980,123731700
2013-05-27,959.590027,969.549988,959.590027,968.530029,968.530029,54003500
2013-05-28,970.710022,985.030029,970.710022,979.260010,979.260010,137015700
2013-05-29,978.580017,978.950012,965.770020,966.380005,966.380005,117234700
2013-05-30,965.270020,969.820007,963.239990,969.059998,969.059998,83095600
2013-05-31,969.909973,971.179993,960.400024,964.919983,964.919983,251233900
2013-06-03,960.700012,965.109985,948.340027,955.049988,955.049988,120624000
2013-06-04,958.760010,963.580017,954.650024,957.919983,957.919983,112276200
2013-06-05,956.429993,960.700012,949.979980,950.590027,950.590027,98640800
2013-06-06,950.000000,957.159973,946.849976,947.190002,947.190002,99166500
2013-06-07,948.880005,958.030029,939.039978,956.030029,956.030029,83379700
2013-06-10,957.469971,964.750000,957.469971,961.979980,961.979980,88773400
2013-06-11,961.530029,962.179993,950.590027,955.469971,955.469971,74309700
2013-06-12,953.989990,959.969971,951.409973,953.109985,953.109985,87063500
2013-06-13,948.080017,948.119995,935.349976,945.000000,945.000000,109937500
2013-06-14,947.630005,953.289978,946.309998,947.359985,947.359985,74466400
2013-06-17,949.510010,954.260010,949.510010,952.109985,952.109985,75752100
2013-06-18,952.770020,959.900024,951.109985,959.020020,959.020020,0
2013-06-19,960.380005,960.770020,953.390015,958.369995,958.369995,96868100
2013-06-20,951.289978,951.289978,932.770020,933.619995,933.619995,97254700
2013-06-21,932.010010,936.380005,920.020020,920.119995,920.119995,206581800
2013-06-24,919.469971,919.960022,898.130005,898.309998,898.309998,123756000
2013-06-25,900.070007,911.140015,900.070007,909.739990,909.739990,103161100
2013-06-26,911.080017,931.669983,910.190002,931.130005,931.130005,102398800
2013-06-27,933.640015,955.260010,933.640015,952.820007,952.820007,118420800
2013-06-28,954.190002,954.809998,940.520020,946.349976,946.349976,97185100
2013-07-01,948.039978,955.210022,943.940002,955.150024,955.150024,73415300
2013-07-02,955.130005,955.880005,946.390015,952.330017,952.330017,84511500
2013-07-03,950.320007,950.320007,938.580017,944.960022,944.960022,72074300
2013-07-04,947.909973,961.559998,947.909973,961.330017,961.330017,0
2013-07-05,963.140015,966.559998,952.239990,952.419983,952.419983,80284500
2013-07-08,955.280029,969.909973,955.280029,966.309998,966.309998,72749900
2013-07-09,967.030029,973.780029,965.080017,972.520020,972.520020,84821100
2013-07-10,972.549988,981.380005,967.000000,971.630005,971.630005,93425100
2013-07-11,975.429993,986.929993,975.429993,986.719971,986.719971,100459500
2013-07-12,987.520020,995.429993,986.869995,991.679993,991.679993,85217300
2013-07-15,994.619995,998.419983,992.690002,994.469971,994.469971,75738500
2013-07-16,994.559998,995.340027,988.929993,990.989990,990.989990,64669600
2013-07-17,990.609985,990.710022,978.909973,987.820007,987.820007,95027100
2013-07-18,988.070007,997.580017,984.440002,997.580017,997.580017,87447000
2013-07-19,995.049988,995.049988,989.619995,991.969971,991.969971,86833400
2013-07-22,992.229980,999.580017,991.330017,997.609985,997.609985,88429400
2013-07-23,1000.090027,1006.979980,989.979980,991.609985,991.609985,0
2013-07-24,992.919983,1003.130005,992.739990,999.549988,999.549988,103290500
2013-07-25,998.150024,999.419983,984.690002,987.830017,987.830017,111598500
2013-07-26,989.409973,992.179993,985.229980,987.179993,987.179993,79346200
2013-07-29,990.309998,994.700012,987.469971,988.609985,988.609985,0
2013-07-30,989.799988,998.539978,989.760010,996.210022,996.210022,0
2013-07-31,996.049988,998.229980,991.580017,996.760010,996.760010,0
2013-08-01,997.460022,1006.859985,997.270020,1004.409973,1004.409973,0
2013-08-02,1006.200012,1007.700012,1000.909973,1002.760010,1002.760010,0
2013-08-05,1002.640015,1011.099976,1002.640015,1010.190002,1010.190002,0
2013-08-06,1009.940002,1015.830017,1007.380005,1009.909973,1009.909973,0
2013-08-07,1008.549988,1015.289978,1007.059998,1014.809998,1014.809998,0
2013-08-08,1015.690002,1019.669983,1013.570007,1018.820007,1018.820007,0
2013-08-09,1021.669983,1023.460022,1017.719971,1020.919983,1020.919983,0
2013-08-12,1020.719971,1028.209961,1018.559998,1027.010010,1027.010010,0
2013-08-13,1027.550049,1032.900024,1027.329956,1030.369995,1030.369995,0
2013-08-14,1030.530029,1043.030029,1030.280029,1042.050049,1042.050049,0
2013-08-15,1040.910034,1042.300049,1029.099976,1032.150024,1032.150024,0
2013-08-16,1031.069946,1031.489990,1024.489990,1030.989990,1030.989990,0
2013-08-19,1031.579956,1034.810059,1025.300049,1028.689941,1028.689941,0
2013-08-20,1025.550049,1025.890015,1016.299988,1022.500000,1022.500000,0
2013-08-21,1021.960022,1022.919983,1016.530029,1020.929993,1020.929993,0
2013-08-22,1021.859985,1040.839966,1021.809998,1039.150024,1039.150024,0
2013-08-23,1040.609985,1043.290039,1038.079956,1041.199951,1041.199951,0
2013-08-26,1044.790039,1051.229980,1040.599976,1045.810059,1045.810059,0
2013-08-27,1042.699951,1043.869995,1018.650024,1021.030029,1021.030029,0
2013-08-28,1016.650024,1016.650024,1000.820007,1010.119995,1010.119995,0
2013-08-29,1013.159973,1026.689941,1013.159973,1026.229980,1026.229980,0
2013-08-30,1027.099976,1028.810059,1018.229980,1019.840027,1019.840027,0
2013-09-02,1022.940002,1036.560059,1022.710022,1036.560059,1036.560059,0
2013-09-03,1038.949951,1041.349976,1033.140015,1035.530029,1035.530029,0
2013-09-04,1036.650024,1042.150024,1031.359985,1041.979980,1041.979980,0
2013-09-05,1046.000000,1050.959961,1043.520020,1050.930054,1050.930054,0
2013-09-06,1050.250000,1052.280029,1039.810059,1044.109985,1044.109985,0
2013-09-09,1044.560059,1047.520020,1042.380005,1046.750000,1046.750000,0
2013-09-10,1050.880005,1065.969971,1050.880005,1063.630005,1063.630005,0
2013-09-11,1064.979980,1066.400024,1056.530029,1058.010010,1058.010010,0
2013-09-12,1059.819946,1064.900024,1055.239990,1062.790039,1062.790039,0
2013-09-13,1063.119995,1065.589966,1060.430054,1063.449951,1063.449951,0
2013-09-16,1066.939941,1076.010010,1066.939941,1075.930054,1075.930054,0
2013-09-17,1075.839966,1077.150024,1070.189941,1070.609985,1070.609985,0
2013-09-18,1071.900024,1073.479980,1067.680054,1072.189941,1072.189941,0
2013-09-19,1076.459961,1081.310059,1073.599976,1074.540039,1074.540039,0
2013-09-20,1072.949951,1074.949951,1067.160034,1067.489990,1067.489990,0
2013-09-23,1068.739990,1072.670044,1065.209961,1070.520020,1070.520020,0
2013-09-24,1073.469971,1074.180054,1069.719971,1071.750000,1071.750000,0
2013-09-25,1071.319946,1078.140015,1068.699951,1077.900024,1077.900024,0
2013-09-26,1078.089966,1079.540039,1071.640015,1079.540039,1079.540039,0
2013-09-27,1079.939941,1087.729980,1079.939941,1087.689941,1087.689941,0
2013-09-30,1083.459961,1083.579956,1074.319946,1083.510010,1083.510010,0
2013-10-01,1082.069946,1090.890015,1079.420044,1090.729980,1090.729980,0
2013-10-02,1091.569946,1097.760010,1090.229980,1095.160034,1095.160034,0
2013-10-04,1093.569946,1094.729980,1088.719971,1094.469971,1094.469971,0
2013-10-07,1093.290039,1094.079956,1081.209961,1089.140015,1089.140015,0
2013-10-08,1089.339966,1090.260010,1078.750000,1079.880005,1079.880005,0
2013-10-09,1077.819946,1077.819946,1064.920044,1068.699951,1068.699951,0
2013-10-10,1071.839966,1085.050049,1068.930054,1085.050049,1085.050049,0
2013-10-11,1085.959961,1090.140015,1085.959961,1088.199951,1088.199951,0
2013-10-14,1086.609985,1087.369995,1082.140015,1087.270020,1087.270020,0
2013-10-15,1090.689941,1100.329956,1090.689941,1099.219971,1099.219971,0
2013-10-16,1097.589966,1098.290039,1088.780029,1098.260010,1098.260010,0
2013-10-17,1100.239990,1102.520020,1094.060059,1097.170044,1097.170044,0
2013-10-18,1099.439941,1104.099976,1098.930054,1104.099976,1104.099976,0
2013-10-21,1106.410034,1118.839966,1106.410034,1118.810059,1118.810059,0
2013-10-22,1119.969971,1124.300049,1117.680054,1122.770020,1122.770020,0
2013-10-23,1121.890015,1122.260010,1115.410034,1118.719971,1118.719971,0
2013-10-24,1119.390015,1125.599976,1118.150024,1120.479980,1120.479980,0
2013-10-25,1120.199951,1122.400024,1116.069946,1119.449951,1119.449951,0
2013-10-28,1121.530029,1128.540039,1121.150024,1122.310059,1122.310059,0
2013-10-29,1121.680054,1125.290039,1118.520020,1125.290039,1125.290039,0
2013-10-30,1127.790039,1136.630005,1124.400024,1128.030029,1128.030029,0
2013-10-31,1126.030029,1130.069946,1116.150024,1129.849976,1129.849976,0
2013-11-01,1130.160034,1137.260010,1127.839966,1136.079956,1136.079956,0
2013-11-04,1140.209961,1143.099976,1137.339966,1139.250000,1139.250000,0
2013-11-05,1141.640015,1144.540039,1129.060059,1130.689941,1130.689941,0
2013-11-06,1132.579956,1146.020020,1132.410034,1141.849976,1141.849976,0
2013-11-07,1143.050049,1152.819946,1139.270020,1141.910034,1141.910034,0
2013-11-08,1140.310059,1140.380005,1120.209961,1134.060059,1134.060059,0
2013-11-11,1137.689941,1144.500000,1133.089966,1140.709961,1140.709961,16108900
2013-11-12,1142.760010,1144.170044,1125.239990,1126.290039,1126.290039,16281900
2013-11-13,1126.380005,1126.380005,1115.609985,1124.270020,1124.270020,14311000
2013-11-14,1129.989990,1146.449951,1129.800049,1145.910034,1145.910034,13846700
2013-11-15,1148.099976,1154.189941,1146.209961,1153.219971,1153.219971,9501100
2013-11-18,1155.650024,1160.800049,1154.219971,1157.369995,1157.369995,10455700
2013-11-19,1156.260010,1157.150024,1142.000000,1146.359985,1146.359985,10230700
2013-11-20,1144.010010,1144.410034,1130.319946,1139.150024,1139.150024,9200900
2013-11-21,1136.670044,1136.670044,1131.239990,1135.290039,1135.290039,7777500
2013-11-22,1135.709961,1140.550049,1134.000000,1135.550049,1135.550049,8773400
2013-11-25,1138.750000,1145.979980,1138.750000,1145.199951,1145.199951,8459200
2013-11-26,1143.849976,1148.900024,1143.810059,1147.810059,1147.810059,8445800
2013-11-27,1147.310059,1150.819946,1144.569946,1149.939941,1149.939941,9273700
2013-11-28,1151.829956,1155.310059,1150.380005,1151.530029,1151.530029,6585200
2013-11-29,1151.329956,1156.079956,1149.660034,1154.890015,1154.890015,7145700
2013-12-02,1155.319946,1158.939941,1150.959961,1156.239990,1156.239990,6951500
2013-12-03,1154.869995,1156.750000,1133.750000,1134.760010,1134.760010,10261900
2013-12-04,1133.969971,1135.939941,1118.010010,1121.979980,1121.979980,11704200
2013-12-05,1120.040039,1125.339966,1110.910034,1118.069946,1118.069946,11138900
2013-12-06,1119.020020,1131.430054,1118.280029,1131.430054,1131.430054,8318200
